article_id,event,location_prediction,date_prediction,event_type
268,"""We find evidence that if no action is taken to reduce the current rate at which the climate is warming, pockets of habitat will open up across many urban areas with vast amounts of individuals susceptible to infection,""The team gathered data on the distributions of Aedes aegypti Aedes albopictus over time, in more than 3,000 locations, starting from the 1970s.",['chikungunya'],2019-07-26,kill
268,"Scientists from Boston Children's Hospital, Oxford University, University of Washington, London School of Hygiene and Tropical Medicine and the Universite Libre de Bruxelles (Belgium) mapped current locations which Scientists from Boston Children's Hospital, Oxford University, University of Washington, London School of Hygiene and Tropical Medicine and the Universite Libre de Bruxelles (Belgium) considered suitable as mosquito habitats, then projected current locations which they considered suitable as mosquito habitats's suitability in 2020, 2050 and 2080, based on various climate models, projections of urban growth and other variables.",['chikungunya'],2080-01-01,kill
268,"Scientists from Boston Children's Hospital, Oxford University, University of Washington, London School of Hygiene and Tropical Medicine and the Universite Libre de Bruxelles (Belgium) included human migration and travel patterns, using census data and mobile phone records.Scientists from Boston Children's Hospital, Oxford University, University of Washington, London School of Hygiene and Tropical Medicine and the Universite Libre de Bruxelles (Belgium)'s findings : Aedes aegypti  has spread north at a relatively constant rate, about 150 miles per year.",['chikungunya'],2080-01-01,kill
268,Aedes albopictus spread most quickly between 1990 and 1995.,['chikungunya'],1990-01-01,kill
268,"In Europe, Aedes albopictus has spread faster, advancing from 62 miles per year to 93 miles per year in the past five years.Aedes aegypti is predicted to spread not just within Aedes aegypti's current tropical range, but also in new temperate areas in the U.S. and China, reaching as far north as Chicago and Shanghai, respectively, by 2050.",['Europe'],2050-01-01,kill
268,"Aedes albopictus, is forecast to spread widely throughout Europe over the next 30 years.",['Europe'],2050-01-01,kill
268,Aedes albopictus's also expected to arrive in northern U.S. and the highland regions of South America and East Africa.,"['East Africa', 'South']",2050-01-01,kill
268,"If climate change isn't curbed by 2050, the spread is predicted to be even greater.","['East Africa', 'South']",2050-01-01,kill
268,"Zika virus started two years ago in South America and has already spread very fast, despite border control measures.Climate change is the next great health threat, says Prof Paul Auerbach co-author of the book Enviromedics: The Impact of Climate Change on Human Health.",['South'],2050-01-01,kill
268,"As the earth warms, mosquitoes will roam beyond mosquitoes's current habitats, shifting the burden of diseases, like malaria, dengue, chikungunya and West Nile virus, to temperate and colder regionsStanford biologist Erin Mordecai, and regionsStanford biologist Erin Mordecai's colleagues from Stanford Medical School have also forecast how climate change will alter where mosquito species are most comfortable, and how quickly mosquito species spread disease.","['chikungunya', 'West Nile']",2050-01-01,kill
268,"Economic development and cooler temperatures have largely kept mosquito-borne diseases out of wealthier Northern Hemisphere countries, but climate change will tip the scales in the other direction.regionsStanford biologist Erin Mordecai, and her colleagues from Stanford Medical School's findings: malaria is most likely to spread at 25 degrees Celsius (78 degrees Fahrenheit) while the risk of Zika virus is highest at 29 degrees Celsius (84 degrees Fahrenheit).",['Northern Hemisphere'],2050-01-01,kill
268,"Carriers of dengue need the warmest climates, so will continue to plague hot regions such as sub-Saharan Africa.",['Africa'],2050-01-01,kill
268,"Mosquitoes that carry West Nile virus, however, prefer a more temperate climate, so will migrate to cooler regions as the climate warms.According to a study by Dr Soeren Metelmann et al of the University of Liverpool, almost all of England and Wales could be warm enough for the aedes species by the 2060s.","['West Nile', 'Wales']",2050-01-01,kill
268,Dr Soeren Metelmann et al of the University of Liverpool and colleagues created a model that combines knowledge of the life cycle of the mosquito with UK climate predictions from NASA for the period 2060–2069.,"['West Nile', 'Wales']",2069-01-01,kill
268,So far tropical mosquitoes come with travellers to UK in warm summer months and survive – and even breed – for a few weeks before disappearing in the winter.,"['West Nile', 'Wales']",2069-01-01,kill
268,"But Dr Soeren Metelmann et al of the University of Liverpool's research shows that in the near future such introductions could lead to the establishment of resident populations that survive the winter.An international team, including Moritz Kraemer at the University of Oxford, has done an independent study that predicts that the mosquitos will spread throughout Europe over the next 30 years.",['Europe'],2069-01-01,kill
268,"Originally from East Asia, the mosquitos have been spreading across Europe since the 1970s and are now found as far north as Germany and south-east England.","['East', 'Europe']",2019-07-26,kill
268,"In the last decade there have been outbreaks of chikungunya in Italy, showing that the spread of such mosquito-borne viruses within Europe is possible.","['chikungunya', 'Europe']",2019-07-26,kill
268,"By 2080 An international team, including Moritz Kraemer at the University of Oxford predict that the mosquitos will be in 197 countries worldwide, with 20 of 197 countries worldwide detecting the mosquitos's presence for the first time.the mosquitos seems to operate like a heat-driven missile of disease.","['chikungunya', 'Europe']",2080-01-01,kill
268,"Scientists say the hotter it gets, the better the mosquitos is at transmitting a variety of dangerous illnesses.","['chikungunya', 'Europe']",2080-01-01,kill
268,"Mosquitoes live 10-12 days and 10-12 days is how long it takes a virus to grow in a virus's gut, making a virus infectious.","['chikungunya', 'Europe']",2080-01-01,kill
268,"Warmer air incubates the virus faster in the cold blooded mosquito, so the cold blooded mosquito has more time to be infectious.","['chikungunya', 'Europe']",2080-01-01,kill
268,"Higher temperatures speed up larval development, increasing the number of adult populations, the autumnal development of the immature and consequently the increase of eggs over winter.","['chikungunya', 'Europe']",2080-01-01,kill
268,"Warmer temperatures make the mosquito hungrier, so the mosquito takes more blood meals and spreads more infection.","['chikungunya', 'Europe']",2080-01-01,kill
268,"Warmer temperatures also increase the mosquito population.Zika virus, for instance, has been declared a global public health emergency after being linked to brain deformities in babies in South America.",['South'],2080-01-01,kill
268,Zika virus outbreaks depend on temperature and drought.,['South'],2080-01-01,kill
268,"Recife, Brazil, the largest city in the Zika-struck region, saw Recife, Brazil, the largest city in the Zika-struck region's hottest September-October-November on record, about 1.2 degrees Celsius (2.2 degrees Fahrenheit) above normal, according to NASA data.Aedes albopictus, the vector of a known vector of chikungunya, dengue virus and dirofilariasis, has undergone a dramatic global expansion facilitated by human activities, in particular the movement of used tyres and ‘lucky bamboo’ (single reason for its spread in Belgium and the Netherlands)– those horrible sticks they put in glasses of water and give to chief guests.",['South'],2080-01-01,kill
268,its was first reported in Europe in 1979 in Albania.,['Europe'],1979-01-01,kill
268,"In 1985 its was first reported in Texas, USA .",['Europe'],1985-01-01,kill
268,"Now its is in 32 US states, including Hawaii.",['Europe'],1985-01-01,kill
268,In Latin America its was first reported in Brazil in 1986.,['Latin'],1986-01-01,kill
268,"In Africa, its was first detected in 1990 in South Africa.",['Africa'],1990-01-01,kill
268,its is now listed as one of the top 100 invasive species by the Invasive Species Specialist Group.,['Africa'],2019-07-26,kill
268,"its is already showing signs of adaptation to colder climates, which may result in disease transmission in new areas.",['Africa'],2019-07-26,kill
268,its has already caused outbreaks of chikungunya in Italy and France and dengue virus in France and Croatia.Its not just the spread of disease.,['Africa'],2019-07-26,kill
268,"its is currently considered a serious biting nuisance for humans, where its is significantly reducing the quality of life.",['Africa'],2019-07-26,kill
268,"Adult females bite aggressively, usually during the day, both indoors and outdoors.",['Africa'],2019-07-26,kill
268,"its's prevalence has been linked to a reduction in children’s outdoor physical activity time, a factor contributing to childhood obesity .Traditionally its needs a mean winter temperature of 0 degrees C to permit egg overwintering, a mean annual temperature of 11 degrees C  for adult survival and activity, and about 500 mm of annual rainfall.",['Africa'],2019-07-26,kill
